A,0.96929693,0.11646847,0.09718463,0.07432966,0.044016693,1.0,0.0,0.0,0.0,0.0,0.654077,0.1371801,0.047369763,0.004935397,-0.99886525
A,0.97011244,0.11466958,0.097062044,0.07542705,0.046024404,1.0,0.0,0.0,0.0,0.0,0.6548024,0.1355174,0.042249463,0.0045093605,-0.9990969
A,0.97121286,0.11179661,0.09348241,0.07132116,0.044760186,1.0,0.0,0.0,0.0,0.0,0.6506599,0.13914645,0.04824835,0.009949751,-0.99878585
A,0.9696269,0.11350604,0.094563216,0.073790856,0.04437217,1.0,0.0,0.0,0.0,0.0,0.6485374,0.13649742,0.048311204,0.010687434,-0.9987751
A,0.9689225,0.112647615,0.09313429,0.07456674,0.043609053,1.0,0.0,0.0,0.0,0.0,0.6430149,0.1355796,0.04726194,0.008037392,-0.9988502
A,0.96770376,0.11315774,0.09398473,0.074660756,0.044105798,1.0,0.0,0.0,0.0,0.0,0.65857637,0.13763776,0.036574725,0.00757104,-0.9993022
A,0.9668984,0.109811194,0.09301391,0.07503365,0.044603564,1.0,0.0,0.0,0.0,0.0,0.659723,0.13570204,0.03652703,0.007575006,-0.99930394
A,0.9708428,0.10663772,0.09187624,0.07411183,0.04757732,1.0,0.0,0.0,0.0,0.0,0.6545589,0.13409315,0.031340532,0.00974004,-0.99946135
A,0.9726698,0.107219264,0.09279414,0.0724543,0.047129165,1.0,0.0,0.0,0.0,0.0,0.6542253,0.13546582,0.039839093,0.012360547,-0.9991297
A,0.9731611,0.108956985,0.09436592,0.07344836,0.048283692,1.0,0.0,0.0,0.0,0.0,0.6626434,0.13649763,0.044875912,0.01623713,-0.9988606
A,0.9707281,0.10917497,0.09315719,0.0724649,0.048717324,1.0,0.0,0.0,0.0,0.0,0.6657901,0.13422905,0.050557543,0.012104094,-0.99864775
A,0.9715565,0.11003846,0.095482476,0.07579978,0.04882262,1.0,0.0,0.0,0.0,0.0,0.6697779,0.13222596,0.045623165,0.011026629,-0.99889785
A,0.97236216,0.10662629,0.09520219,0.07164389,0.05140449,1.0,0.0,0.0,0.0,0.0,0.6584794,0.13120376,0.044308208,0.010707683,-0.9989605
A,0.96883196,0.10414797,0.0903943,0.06669071,0.04930064,1.0,0.0,0.0,0.0,0.0,0.64442444,0.1313763,0.03897048,0.017206874,-0.99909216
A,0.9645255,0.10189617,0.08636868,0.06636335,0.048115782,1.0,0.0,0.0,0.0,0.0,0.6511673,0.13241522,0.053169228,0.018772302,-0.99840903
A,0.9669042,0.10596129,0.09028684,0.07008434,0.049406666,1.0,0.0,0.0,0.0,0.0,0.65474206,0.13243856,0.065647446,0.01900585,-0.9976619
A,0.96794987,0.10433288,0.09077821,0.067910485,0.054970633,1.0,0.0,0.0,0.0,0.0,0.64296,0.13270806,0.07405643,0.019105513,-0.997071
A,0.9691123,0.10640388,0.0910916,0.069485895,0.05468881,1.0,0.0,0.0,0.0,0.0,0.6419382,0.13215439,0.071008064,0.02133019,-0.99724764
A,0.9677058,0.10760613,0.091522984,0.069596805,0.053110056,1.0,0.0,0.0,0.0,0.0,0.64099765,0.13142407,0.06356029,0.015132113,-0.9978633
A,0.96671504,0.10571659,0.09101428,0.06743482,0.053433407,1.0,0.0,0.0,0.0,0.0,0.65095747,0.13390402,0.07149184,0.018678606,-0.99726623
A,0.97111595,0.10440994,0.09174251,0.06844925,0.056434594,1.0,0.0,0.0,0.0,0.0,0.65595114,0.13299686,0.07160597,0.01807466,-0.9972693
A,0.9727371,0.10734158,0.09471903,0.07052325,0.0587849,1.0,0.0,0.0,0.0,0.0,0.6520809,0.12986282,0.07207932,0.014768641,-0.99728954
A,0.9742618,0.11232263,0.0984455,0.07366556,0.057029925,1.0,0.0,0.0,0.0,0.0,0.64721614,0.12875707,0.07058678,0.012718645,-0.99742454
A,0.97234553,0.111930706,0.097223565,0.07322753,0.055982493,1.0,0.0,0.0,0.0,0.0,0.6566923,0.1303422,0.06671945,0.0106320195,-0.9977151
A,0.9738658,0.11070985,0.09561067,0.07203965,0.055737548,1.0,0.0,0.0,0.0,0.0,0.65010744,0.13199133,0.07143206,0.011519732,-0.99737895
